"","COM","PTOT"
"14467","Sainte-Marie-d'Alloix-38",500
"14468","Sainte-Marie-du-Mont-38",238
"14469","Salagnon-38",1474
"14470","Salaise-sur-Sanne-38",4556
"14471","LaSalette-Fallavaux-38",67
"14472","LaSalle-en-Beaumont-38",336
"14473","LeSappey-en-Chartreuse-38",1157
"14474","Sarcenas-38",206
"14475","Sardieu-38",1158
"14476","Sassenage-38",11480
"14477","Satolas-et-Bonce-38",2466
"14478","Savas-Mepin-38",906
"14479","Sechilienne-38",1064
"14480","Septeme-38",2108
"14481","Serezin-de-la-Tour-38",1099
"14482","Sermerieu-38",1713
"14483","Serpaize-38",2056
"14484","Serre-Nerpol-38",339
"14485","Seyssinet-Pariset-38",12161
"14486","Seyssins-38",7890
"14487","Seyssuel-38",2061
"14488","Siccieu-Saint-Julien-et-Carisieu-38",596
"14489","Sievoz-38",137
"14490","Sillans-38",1967
"14491","Sinard-38",726
"14492","Soleymieu-38",800
"14493","LaSone-38",590
"14494","Sonnay-38",1268
"14495","Sousville-38",142
"14496","Succieu-38",754
"14497","LaSureenChartreuse-38",1015
"14498","Susville-38",1256
"14499","Teche-38",580
"14500","Tencin-38",2135
"14501","LaTerrasse-38",2655
"14502","Theys-38",2078
"14503","Thodure-38",771
"14504","Tignieu-Jameyzieu-38",7481
"14505","Torchefelon-38",792
"14506","LaTour-du-Pin-38",8343
"14507","LeTouvet-38",3305
"14508","Tramole-38",792
"14509","Treffort-38",303
"14510","Treminis-38",178
"14511","Trept-38",2228
"14512","LaTronche-38",6728
"14513","Tullins-38",7841
"14514","Val-de-Virieu-38",1556
"14515","Valbonnais-38",513
"14516","Valencin-38",2842
"14517","Valencogne-38",711
"14518","LaValette-38",72
"14519","Valjouffrey-38",134
"14520","Varacieux-38",861
"14521","Varces-Allieres-et-Risset-38",8443
"14522","Vasselin-38",466
"14523","Vatilieu-38",373
"14524","Vaujany-38",343
"14525","Vaulnaveys-le-Bas-38",1321
"14526","Vaulnaveys-le-Haut-38",3962
"14527","Vaulx-Milieu-38",2597
"14528","Velanne-38",549
"14529","Venerieu-38",902
"14530","Venon-38",739
"14531","Vernas-38",272
"14532","Vernioz-38",1371
"14533","LaVerpilliere-38",7393
"14534","LeVersoud-38",4940
"14535","Vertrieu-38",646
"14536","Veurey-Voroize-38",1462
"14537","Veyssilieu-38",348
"14538","Vezeronce-Curtin-38",2182
"14539","Vienne-38",29922
"14540","Vif-38",8706
"14541","Vignieu-38",1082
"14542","VillagesduLacdePaladru-38",2567
"14543","Villard-Bonnot-38",7278
"14544","Villard-de-Lans-38",4464
"14545","Villard-Notre-Dame-38",31
"14546","Villard-Reculas-38",56
"14547","Villard-Reymond-38",43
"14548","Villard-Saint-Christophe-38",417
"14549","Ville-sous-Anjou-38",1196
"14550","Villefontaine-38",19078
"14551","Villemoirieu-38",1906
"14552","Villeneuve-de-Marc-38",1183
"14553","Villette-d'Anthon-38",5123
"14554","Villette-de-Vienne-38",1954
"14555","Vinay-38",4370
"14556","Viriville-38",1678
"14557","Vizille-38",7471
"14558","Voiron-38",20744
"14559","Voissant-38",240
"14560","Voreppe-38",9601
"14561","Vourey-38",1750
"14562","Abergement-la-Ronce-39",873
"14563","Abergement-le-Grand-39",61
"14564","Abergement-le-Petit-39",46
"14565","Abergement-les-Thesy-39",59
"14566","Aiglepierre-39",461
"14567","Alieze-39",159
"14568","Amange-39",488
"14569","Andelot-en-Montagne-39",523
"14570","Andelot-Morval-39",95
"14571","Annoire-39",397
"14572","Arbois-39",3523
"14573","Archelange-39",223
"14574","Ardon-39",118
"14575","Aresches-39",31
"14576","Arinthod-39",1137
"14577","Arlay-39",1254
"14578","Aromas-39",676
"14579","Arsure-Arsurette-39",105
"14580","LesArsures-39",232
"14581","Asnans-Beauvoisin-39",741
"14582","Audelange-39",276
"14583","Augea-39",281
"14584","Augerans-39",180
"14585","Augisey-39",199
"14586","Aumont-39",480
"14587","Aumur-39",375
"14588","Authume-39",841
"14589","Auxange-39",204
"14590","Avignon-les-Saint-Claude-39",391
"14591","Balaiseaux-39",318
"14592","Balanod-39",359
"14593","Bans-39",199
"14594","Baresia-sur-l'Ain-39",148
"14595","LaBarre-39",241
"14596","Barretaine-39",179
"14597","Baume-les-Messieurs-39",167
"14598","Baverans-39",521
"14599","Beaufort-Orbagna-39",1394
"14600","Beffia-39",83
"14601","Bellecombe-39",71
"14602","Bellefontaine-39",547
"14603","Belmont-39",264
"14604","Bersaillin-39",421
"14605","Besain-39",171
"14606","Biarne-39",413
"14607","Bief-des-Maisons-39",71
"14608","Bief-du-Fourg-39",208
"14609","Biefmorin-39",107
"14610","Billecul-39",48
"14611","Bletterans-39",1501
"14612","Blois-sur-Seille-39",105
"14613","Blye-39",173
"14614","Bois-d'Amont-39",1678
"14615","Bois-de-Gand-39",57
"14616","Boissia-39",117
"14617","LaBoissiere-39",69
"14618","Bonlieu-39",269
"14619","Bonnefontaine-39",107
"14620","Bornay-39",185
"14621","LesBouchoux-39",322
"14622","Bourg-de-Sirod-39",98
"14623","Bracon-39",279
"14624","Brainans-39",176
"14625","Brans-39",219
"14626","LaBreteniere-39",222
"14627","Bretenieres-39",42
"14628","Brevans-39",693
"14629","Briod-39",214
"14630","Broissia-39",65
"14631","Buvilly-39",391
"14632","Censeau-39",316
"14633","Cernans-39",146
"14634","Cerniebaud-39",91
"14635","Cernon-39",246
"14636","Cesancey-39",401
"14637","LaChailleuse-39",609
"14638","Chaînee-des-Coupis-39",187
"14639","LesChalesmes-39",95
"14640","Chamberia-39",181
"14641","Chamblay-39",435
"14642","Chamole-39",171
"14643","Champagne-sur-Loue-39",130
"14644","Champagney-39",482
"14645","Champagnole-39",8379
"14646","Champdivers-39",440
"14647","Champrougier-39",104
"14648","Champvans-39",1460
"14649","Chancia-39",234
"14650","LaChapelle-sur-Furieuse-39",312
"14651","Chapelle-Voland-39",611
"14652","Chapois-39",231
"14653","Charchilla-39",290
"14654","Charcier-39",139
"14655","Charency-39",58
"14656","Charezier-39",179
"14657","LaCharme-39",67
"14658","Charnod-39",39
"14659","LaChassagne-39",115
"14660","Chassal-Molinges-39",1152
"14661","Chateau-Chalon-39",150
"14662","Chatel-de-Joux-39",52
"14663","LaChatelaine-39",146
"14664","Chatelay-39",114
"14665","LeChateley-39",90
"14666","Chatelneuf-39",142
"14667","Chatenois-39",408
"14668","Chatillon-39",115
"14669","Chaumergy-39",492
"14670","LaChaumusse-39",408
"14671","Chaussenans-39",104
"14672","Chaussin-39",1616
"14673","Chaux-Champagny-39",71
"14674","Chaux-des-Crotenay-39",416
"14675","LaChaux-du-Dombief-39",570
"14676","LaChaux-en-Bresse-39",37
"14677","Chaveria-39",235
"14678","Chemenot-39",38
"14679","Chemin-39",353
"14680","Chene-Bernard-39",69
"14681","Chene-Sec-39",38
"14682","Chevigny-39",284
"14683","Chevreaux-39",126
"14684","Chevrotaine-39",33
"14685","Chille-39",315
"14686","Chilly-le-Vignoble-39",672
"14687","Chilly-sur-Salins-39",108
"14688","Chissey-sur-Loue-39",321
"14689","Choisey-39",1067
"14690","Choux-39",128
"14691","Cize-39",822
"14692","Clairvaux-les-Lacs-39",1485
"14693","Clucy-39",78
"14694","Cogna-39",256
"14695","Coiserette-39",56
"14696","Colonne-39",263
"14697","Commenailles-39",913
"14698","Condamine-39",271
"14699","Condes-39",115
"14700","Conliege-39",690
"14701","Conte-39",54
"14702","Cornod-39",221
"14703","Cosges-39",367
"14704","CoteauxduLizon-39",2424
"14705","Courbette-39",48
"14706","Courbouzon-39",607
"14707","Courlans-39",951
"14708","Courlaoux-39",1149
"14709","Courtefontaine-39",267
"14710","Cousance-39",1329
"14711","Coyriere-39",65
"14712","Coyron-39",80
"14713","Cramans-39",533
"14714","Crans-39",74
"14715","Crenans-39",242
"14716","Cressia-39",375
"14717","Crissey-39",691
"14718","Crotenay-39",707
"14719","LesCrozets-39",201
"14720","Cuisia-39",403
"14721","Cuvier-39",273
"14722","Dammartin-Marpain-39",344
"14723","Damparis-39",2742
"14724","Dampierre-39",1313
"14725","Darbonnay-39",94
"14726","Denezieres-39",73
"14727","LeDeschaux-39",1034
"14728","Desnes-39",488
"14729","LesDeux-Fays-39",113
"14730","Digna-39",365
"14731","Dole-39",24666
"14732","Domblans-39",1260
"14733","Dompierre-sur-Mont-39",230
"14734","Doucier-39",323
"14735","Dournon-39",139
"14736","Doye-39",103
"14737","Dramelay-39",32
"14738","Eclans-Nenon-39",392
"14739","Ecleux-39",236
"14740","Ecrille-39",84
"14741","Entre-deux-Monts-39",149
"14742","Equevillon-39",595
"14743","LesEssards-Taignevaux-39",260
"14744","Esserval-Tartre-39",124
"14745","Etival-39",320
"14746","L'Etoile-39",573
"14747","Etrepigney-39",434
"14748","Evans-39",660
"14749","Falletans-39",403
"14750","LaFaviere-39",32
"14751","Fay-en-Montagne-39",89
"14752","LaFerte-39",200
"14753","LeFied-39",206
"14754","Foncine-le-Bas-39",197
"14755","Foncine-le-Haut-39",1100
"14756","Fontainebrux-39",212
"14757","Fontenu-39",78
"14758","Fort-du-Plasne-39",455
"14759","Foucherans-39",2281
"14760","Foulenay-39",82
"14761","Fraisans-39",1217
"14762","Francheville-39",58
"14763","Fraroz-39",54
"14764","Frasne-les-Meulieres-39",122
"14765","LaFrasnee-39",41
"14766","LeFrasnois-39",168
"14767","Frebuans-39",383
"14768","Frontenay-39",170
"14769","Gatey-39",374
"14770","Gendrey-39",440
"14771","Genod-39",72
"14772","Geraise-39",43
"14773","Germigney-39",81
"14774","Geruge-39",178
"14775","Gevingey-39",548
"14776","Gevry-39",709
"14777","Gigny-39",287
"14778","Gillois-39",142
"14779","Gizia-39",239
"14780","Grande-RiviereChateau-39",645
"14781","Grange-de-Vaivre-39",35
"14782","Graye-et-Charnay-39",142
"14783","Gredisans-39",137
"14784","Grozon-39",426
"14785","Hautecour-39",198
"14786","Hauteroche-39",984
"14787","HautsdeBienne-39",5582
"14788","LesHays-39",339
"14789","Ivory-39",100
"14790","Ivrey-39",60
"14791","Jeurre-39",271
"14792","Jouhe-39",620
"14793","Lac-des-Rouges-Truites-39",410
"14794","Ladoye-sur-Seille-39",54
"14795","Lajoux-39",286
"14796","Lamoura-39",663
"14797","LeLarderet-39",68
"14798","Largillay-Marsonnay-39",150
"14799","Larnaud-39",618
"14800","Larrivoire-39",104
"14801","LeLatet-39",85
"14802","LaLatette-39",79
"14803","Lavancia-Epercy-39",654
"14804","Lavangeot-39",142
"14805","Lavans-les-Dole-39",333
"14806","Lavans-les-Saint-Claude-39",2485
"14807","Lavigny-39",387
"14808","Lect-39",361
"14809","Lemuy-39",244
"14810","Lent-39",156
"14811","Lescheres-39",212
"14812","Loisia-39",168
"14813","Lombard-39",218
"14814","Longchaumois-39",1187
"14815","Longcochon-39",65
"14816","Longwy-sur-le-Doubs-39",508
"14817","Lons-le-Saunier-39",18099
"14818","Loulle-39",176
"14819","Louvatange-39",99
"14820","LeLouverot-39",226
"14821","LaLoye-39",564
"14822","Macornay-39",1004
"14823","Maisod-39",339
"14824","Malange-39",327
"14825","Mantry-39",474
"14826","Marigna-sur-Valouse-39",117
"14827","Marigny-39",211
"14828","Marnezia-39",89
"14829","Marnoz-39",423
"14830","LaMarre-39",360
"14831","Martigna-39",204
"14832","Mathenay-39",144
"14833","Maynal-39",335
"14834","Menetru-le-Vignoble-39",159
"14835","Menetrux-en-Joux-39",56
"14836","Menotey-39",324
"14837","Merona-39",8
"14838","Mesnay-39",595
"14839","Mesnois-39",186
"14840","Messia-sur-Sorne-39",855
"14841","Meussia-39",430
"14842","Mieges-39",173
"14843","Miery-39",157
"14844","Mignovillard-39",852
"14845","Moirans-en-Montagne-39",2225
"14846","Moiron-39",134
"14847","Moissey-39",576
"14848","Molain-39",111
"14849","Molamboz-39",92
"14850","Molay-39",505
"14851","Monay-39",124
"14852","Monnet-la-Ville-39",353
"14853","Monnetay-39",15
"14854","Monnieres-39",430
"14855","Mont-sous-Vaudrey-39",1299
"14856","Mont-sur-Monnet-39",252
"14857","Montagna-le-Reconduit-39",122
"14858","Montaigu-39",469
"14859","Montain-39",522
"14860","Montbarrey-39",317
"14861","Montcusel-39",156
"14862","Monteplain-39",133
"14863","Montfleur-39",183
"14864","Montholier-39",368
"14865","Montigny-les-Arsures-39",251
"14866","Montigny-sur-l'Ain-39",209
"14867","Montlainsia-39",252
"14868","Montmarlon-39",32
"14869","Montmirey-la-Ville-39",176
"14870","Montmirey-le-Chateau-39",201
"14871","Montmorot-39",3386
"14872","Montrevel-39",88
"14873","Montrond-39",506
"14874","Morbier-39",2374
"14875","Mouchard-39",1395
"14876","Mournans-Charbonny-39",94
"14877","LesMoussieres-39",168
"14878","Moutonne-39",132
"14879","Moutoux-39",76
"14880","Mutigney-39",180
"14881","Nance-39",531
"14882","Nanchez-39",832
"14883","Nancuise-39",48
"14884","LesNans-39",97
"14885","Neublans-Abergement-39",548
"14886","Neuvilley-39",85
"14887","Nevy-les-Dole-39",294
"14888","Nevy-sur-Seille-39",207
"14889","Ney-39",595
"14890","Nogna-39",307
"14891","Nozeroy-39",436
"14892","Offlanges-39",201
"14893","Onglieres-39",66
"14894","Onoz-39",75
"14895","Orchamps-39",1148
"14896","Orgelet-39",1650
"14897","Ougney-39",388
"14898","Ounans-39",367
"14899","Our-39",144
"14900","Oussieres-39",242
"14901","Pagney-39",325
"14902","Pagnoz-39",230
"14903","Pannessieres-39",496
"14904","Parcey-39",1007
"14905","LePasquier-39",260
"14906","Passenans-39",346
"14907","Patornay-39",151
"14908","Peintre-39",131
"14909","Perrigny-39",1567
"14910","Peseux-39",321
"14911","LaPesse-39",344
"14912","Petit-Noir-39",1110
"14913","Picarreau-39",102
"14914","Pillemoine-39",61
"14915","Pimorin-39",207
"14916","LePin-39",254
"14917","Plainoiseau-39",544
"14918","Plaisia-39",116
"14919","LesPlanches-en-Montagne-39",165
"14920","LesPlanches-pres-Arbois-39",92
"14921","Plasne-39",226
"14922","Plenise-39",63
"14923","Plenisette-39",27
"14924","Pleure-39",440
"14925","Plumont-39",105
"14926","Poids-de-Fiole-39",339
"14927","Pointre-39",127
"14928","Poligny-39",4409
"14929","Pont-d'Hery-39",239
"14930","Pont-de-Poitte-39",660
"14931","Pont-du-Navoy-39",280
"14932","Port-Lesney-39",538
"14933","Premanon-39",1224
"14934","Presilly-39",132
"14935","Pretin-39",63
"14936","Publy-39",299
"14937","Pupillin-39",244
"14938","Quintigny-39",258
"14939","Rahon-39",508
"14940","Rainans-39",277
"14941","Ranchot-39",503
"14942","Rans-39",541
"14943","Ravilloles-39",477
"14944","Recanoz-39",93
"14945","Reithouse-39",57
"14946","Relans-39",346
"14947","LesRepots-39",51
"14948","Revigny-39",261
"14949","Rix-39",80
"14950","LaRixouse-39",201
"14951","Rochefort-sur-Nenon-39",684
"14952","Rogna-39",234
"14953","Romain-39",216
"14954","Romange-39",202
"14955","Rosay-39",125
"14956","Rotalier-39",164
"14957","Rothonay-39",140
"14958","Rouffange-39",115
"14959","LesRousses-39",3721
"14960","Ruffey-sur-Seille-39",764
"14961","Rye-39",219
"14962","Saffloz-39",98
"14963","Saint-Amour-39",2488
"14964","Saint-Aubin-39",1844
"14965","Saint-Baraing-39",265
"14966","Saint-Claude-39",9345
"14967","Saint-Cyr-Montmalin-39",248
"14968","Saint-Didier-39",277
"14969","Saint-Germain-en-Montagne-39",409
"14970","Saint-Hymetiere-sur-Valouse-39",453
"14971","Saint-Lamain-39",118
"14972","Saint-Laurent-en-Grandvaux-39",1843
"14973","Saint-Lothain-39",477
"14974","Saint-Loup-39",268
"14975","Saint-Maur-39",237
"14976","Saint-Maurice-Crillat-39",241
"14977","Saint-Pierre-39",371
"14978","Saint-Thiebaud-39",62
"14979","Sainte-Agnes-39",366
"14980","Saizenay-39",96
"14981","Salans-39",614
"14982","Saligney-39",191
"14983","Salins-les-Bains-39",2717
"14984","Sampans-39",1194
"14985","Santans-39",296
"14986","Sapois-39",394
"14987","Sarrogna-39",236
"14988","Saugeot-39",67
"14989","Seligney-39",79
"14990","Sellieres-39",741
"14991","SeptmoncellesMolunes-39",838
"14992","Sergenaux-39",67
"14993","Sergenon-39",52
"14994","Sermange-39",243
"14995","Serre-les-Moulieres-39",202
"14996","Sirod-39",542
"14997","Songeson-39",70
"14998","Soucia-39",188
"14999","Souvans-39",485
"15000","Supt-39",105
"15001","Syam-39",197
"15002","Tassenieres-39",401
"15003","Tavaux-39",4034
"15004","Taxenne-39",115
"15005","Thervay-39",391
"15006","Thesy-39",67
"15007","Thoirette-Coisia-39",885
"15008","Thoiria-39",190
"15009","Thoissia-39",38
"15010","Toulouse-le-Chateau-39",225
"15011","LaTour-du-Meix-39",243
"15012","Tourmont-39",483
"15013","Trenal-39",470
"15014","LesTrois-Chateaux-39",779
"15015","Uxelles-39",58
"15016","Vadans-39",289
"15017","Val-d'Epy-39",341
"15018","Val-Sonnette-39",954
"15019","ValSuran-39",800
"15020","Valempoulieres-39",204
"15021","ValzinenPetiteMontagne-39",504
"15022","Vannoz-39",220
"15023","LeVaudioux-39",181
"15024","Vaudrey-39",370
"15025","Vaux-les-Saint-Claude-39",705
"15026","Vaux-sur-Poligny-39",81
"15027","Verges-39",196
"15028","Veria-39",121
"15029","Vernantois-39",326
"15030","LeVernois-39",310
"15031","Vers-en-Montagne-39",234
"15032","Vers-sous-Sellieres-39",245
"15033","Vertamboz-39",98
"15034","Vescles-39",199
"15035","Vevy-39",296
"15036","LaVieille-Loye-39",403
"15037","Villard-Saint-Sauveur-39",634
"15038","Villards-d'Heria-39",399
"15039","Villeneuve-d'Aval-39",89
"15040","Villeneuve-sous-Pymont-39",305
"15041","Villers-Farlay-39",682
"15042","Villers-les-Bois-39",216
"15043","Villers-Robert-39",234
"15044","Villerserine-39",50
"15045","Villette-les-Arbois-39",397
"15046","Villette-les-Dole-39",789
"15047","Villevieux-39",729
"15048","LeVilley-39",88
"15049","Vincent-Froideville-39",399
"15050","Viry-39",959
"15051","Vitreux-39",287
"15052","Voiteur-39",778
"15053","Vosbles-Valfin-39",191
"15054","Vriange-39",161
"15055","Vulvoz-39",21
"15056","Aire-sur-l'Adour-40",6673
"15057","Amou-40",1573
"15058","Angoume-40",287
"15059","Angresse-40",2112
"15060","Arboucave-40",205
"15061","Arengosse-40",698
"15062","Argelos-40",167
"15063","Argelouse-40",99
"15064","Arsague-40",339
"15065","Artassenx-40",258
"15066","Arthez-d'Armagnac-40",111
"15067","Arue-40",357
"15068","Arx-40",51
"15069","Aubagnan-40",258
"15070","Audignon-40",396
"15071","Audon-40",384
"15072","Aureilhan-40",1099
"15073","Aurice-40",637
"15074","Azur-40",882
"15075","Bahus-Soubiran-40",416
"15076","Baigts-40",365
"15077","Banos-40",272
"15078","Bas-Mauco-40",371
"15079","Bascons-40",871
"15080","Bassercles-40",156
"15081","Bastennes-40",262
"15082","Bats-40",315
"15083","Baudignan-40",52
"15084","Begaar-40",1189
"15085","Belhade-40",204
"15086","Belis-40",171
"15087","Belus-40",618
"15088","Benesse-les-Dax-40",541
"15089","Benesse-Maremne-40",3525
"15090","Benquet-40",1827
"15091","Bergouey-40",105
"15092","Betbezer-d'Armagnac-40",150
"15093","Beylongue-40",362
"15094","Beyries-40",130
"15095","Biarrotte-40",315
"15096","Bias-40",774
"15097","Biaudos-40",939
"15098","Biscarrosse-40",14292
"15099","Bonnegarde-40",276
"15100","Borderes-et-Lamensans-40",398
"15101","Bostens-40",210
"15102","Bougue-40",816
"15103","Bourdalat-40",243
"15104","Bourriot-Bergonce-40",312
"15105","Brassempouy-40",270
"15106","Bretagne-de-Marsan-40",1599
"15107","Brocas-40",807
"15108","Buanes-40",262
"15109","Cachen-40",238
"15110","Cagnotte-40",782
"15111","Callen-40",147
"15112","Campagne-40",1012
"15113","Campet-et-Lamolere-40",487
"15114","Candresse-40",832
"15115","Canenx-et-Reaut-40",164
"15116","Capbreton-40",9203
"15117","Carcares-Sainte-Croix-40",529
"15118","Carcen-Ponson-40",638
"15119","Cassen-40",595
"15120","Castaignos-Souslens-40",406
"15121","Castandet-40",412
"15122","Castel-Sarrazin-40",570
"15123","Castelnau-Chalosse-40",643
"15124","Castelnau-Tursan-40",191
"15125","Castelner-40",113
"15126","Castets-40",2451
"15127","Cauna-40",452
"15128","Cauneille-40",816
"15129","Caupenne-40",403
"15130","Cazalis-40",139
"15131","Cazeres-sur-l'Adour-40",1123
"15132","Cere-40",418
"15133","Classun-40",273
"15134","Cledes-40",132
"15135","Clermont-40",800
